view,repeat,step,t,pos_insertion,pos_axial,pos_large,pos_small,vel_insertion,vel_axial,vel_large,vel_small,tip_x,tip_y,tip_z,joint_dist,cmd_insertion,cmd_axial,cmd_large,cmd_small,goal_insertion,goal_axial,goal_large,goal_small
mid_esophageal_4chamber,1,32,1.6011,0.3394688449179093,-0.8508852114138873,0.13687716203081202,0.034010200717808914,-0.0071682656843368815,-3.517352524675112e-08,0.00014071809835294093,1.4427068284536684e-05,0.009628411753545512,-0.0018012907158837662,1.044280053660707,0.8633976395384021,0.2822770595550537,-0.11940107977423728,0.09124473123550415,0.0036505157947540282,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,33,1.6509,0.282269891204232,-0.11940107977859726,0.09124482743252571,0.0036505174300227594,-0.007168350821693921,-4.360080991250532e-09,9.619702205841132e-05,1.6352801154390204e-06,0.006317625953976762,-0.0008866206962251394,1.0419784644314531,0.15136023064498486,0.3445044755935669,-0.952911786589381,0.1611835205554962,0.027456859731674194,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,34,1.7009,0.3444973073859134,-0.9529117866116261,0.16118368547005524,0.02745687109924244,-0.007168207653429388,-2.2245169566097135e-08,0.0001649145589649938,1.13675645533052e-05,0.006317625953557528,-0.0008866206960908519,1.041978464431625,0.9678610146401331,0.282468056678772,-0.037833636265668255,0.11903209419250488,0.053105595302581785,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,35,1.751,0.28246088838099087,-0.03783363632602067,0.11903222004389491,0.05310561861057206,-0.007168297781085085,-6.035293681484696e-08,0.00012585139030628839,2.3307990517742903e-05,0.008230517953744946,-0.0021706926269821495,1.041916577322507,0.1368498469514066,0.33936324119567873,-0.8243581295507059,0.13621451683044433,0.04044235954284668,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,36,1.8008,0.33935607292925285,-0.824358129591855,0.13621465699085533,0.04044237670982298,-0.007168266425693443,-4.1147882818315395e-08,0.00014016041083656007,1.716697658098299e-05,0.008230517953696583,-0.0021706926270034467,1.0419165773225287,0.8374396962848547,0.28183083534240727,-0.12765165686103283,0.07805755891799927,0.0012439280033111572,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,37,1.8508,0.2818236669728825,-0.12765165686237473,0.07805764127188386,0.0012439285638263797,-0.0071683695246024986,-1.341925416685308e-09,8.235388409711374e-05,5.605199877157942e-07,0.005408530686747573,-0.0007380771949256868,1.0416104933970094,0.150731109268207,0.3443419933319092,-0.9672677645049133,0.16127115540504455,0.027213616847991944,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,38,1.9008,0.34433482512437513,-0.9672677645271458,0.16127132042920422,0.027213628118280653,-0.007168207534020332,-2.2232097582655576e-08,0.0001650241592580567,1.1270287840365972e-05,0.005594049400975387,-0.009793219446291988,1.1034137098070653,0.9819987399994412,0.2829556465148926,-0.051265892595917364,0.10975909123420716,0.07487087116241455,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,39,1.9508,0.28294847820303654,-0.05126589267197388,0.10975920784765414,0.07487090420015985,-0.007168311855933122,-7.605642230489389e-08,0.00011661344671433789,3.303774526028001e-05,0.007512769741425897,-0.003006964818234016,1.0424297903418531,0.1434283171139532,0.33779363632202153,-0.8036759789132585,0.1278987560749054,0.05634003281593323,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,40,2.001,0.3377864680398641,-0.8036759789687875,0.12789888818645512,0.0563400568980752,-0.007168282157368301,-5.5527926200102655e-08,0.00013211154921615205,2.408214150854269e-05,0.004773220688017384,-0.007790565948166766,1.0971596334384894,0.8166120400465428,0.2779277801513672,-0.15229946242106837,0.04424642357826233,0.03720043187141418,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,41,2.0509,0.27792061174869603,-0.1522994624455548,0.04424647049795016,0.03720044886633911,-0.00716840267112323,-2.4485088802743688e-08,4.691968790609387e-05,1.699492443640985e-05,0.002861859193670046,-0.0017562205667025228,1.0378279103795123,0.1643905386393629,0.33884265422821047,-0.9457043988298939,0.18837672672271727,0.03511985321044922,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,42,2.1009,0.33883548609836656,-0.9457043988419052,0.18837691957956348,0.035119867368990754,-0.007168129843884573,-1.2011684915529483e-08,0.00019285684601614487,1.415854093153418e-05,0.006671818663027229,-0.011345697890546756,1.0975759487961367,0.9657040301685224,0.28970065116882326,-0.0787543339655507,0.15493579244613648,0.04658897051811218,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,43,2.1509,0.2896934829515403,-0.07875433400936563,0.15493595514530245,0.04658899030034647,-0.007168217282910686,-4.381591943175848e-08,0.00016269916650709162,1.9782236125417512e-05,0.010634614706718285,-0.0024743506542604463,1.0488174595125743,0.18023360849997389,0.33800468444824217,-0.8067718412626376,0.09685017828941345,0.04654683837890625,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,44,2.2009,0.33799751610723644,-0.8067718413108308,0.09685027835141913,0.04654685872072761,-0.007168341005602012,-4.819260457426551e-08,0.00010006200510161441,2.0341823321189e-05,0.010634614706445545,-0.002474350654377287,1.048817459512791,0.8147829168778041,0.2726282119750977,-0.12855758936247214,0.04974775743484497,0.0024592061519622802,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,45,2.251,0.2726210435750939,-0.12855758936442266,0.04974781018214358,0.0024592072806610688,-0.007168400003720102,-1.950364320922712e-09,5.274729923522264e-05,1.1286994591255446e-06,0.0034411455135862586,-0.0005316270594302475,1.0325343361723869,0.14056156429293276,0.34253654479980467,-1.0049748173950186,0.17887658472061158,0.012333107042312622,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,46,2.301,0.34252937664008076,-1.0049748174024962,0.178876767390709,0.012333112063141805,-0.007168159723937685,-7.476350830639066e-09,0.00018267009811670325,5.020813811979631e-06,0.003441145405070675,-0.0005316270443061779,1.1024426690018938,1.0217299716930526,0.279160737991333,-0.015504403717790919,0.08014881105422973,0.13325103578567504,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,47,2.351,0.2791535696477039,-0.015504403789158515,0.08014889812792525,0.13325109542122693,-0.007168343629104735,-7.136783313802825e-08,8.70736946682551e-05,5.963555300604339e-05,0.005506813842572082,-0.004735944658391289,1.0386195834431244,0.1576536092113589,0.32036256790161133,-0.6929683307867726,-0.03943802297115326,0.11194078702926635,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,48,2.4011,0.32035539950919295,-0.6929683307421981,-0.03943806477555789,0.11194083728844006,-0.007168392418211289,4.457447406564663e-08,-4.180440417859314e-05,5.0259172617689525e-05,0.0055068137393346865,-0.004735944627374992,1.0798214133644854,0.7033530846643707,0.23183212280273438,-0.2607718653491912,-0.08487884588241577,0.0007653069019317627,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,49,2.451,0.23182495444398135,-0.2607718653479383,-0.08487893735465768,0.0007653072643529768,-0.0071683587530661985,1.2530032956431362e-09,-9.147224224046558e-05,3.6238160967172074e-07,-0.005740664806855073,0.0015041630376351975,0.9915729403909244,0.28258595558745175,0.2464083194732666,-0.6154150408609556,0.19312885751724243,-0.08595312180519103,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,50,2.5011,0.24640115138016444,-0.6154150408580717,0.19312906504259253,-0.08595315740640519,-0.007168093102115392,2.8836913121396683e-09,0.00020752534993032537,-3.5601209707208935e-05,-0.005740664767991774,0.0015041630277397298,1.006149137064387,0.652912926905319,0.2730096817016602,-0.00836779778665108,0.017708606243133546,0.07037808709144593,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,51,2.5509,0.27300251328926856,-0.008367797804008308,0.01770862520196559,0.07037811940541161,-0.007168412391516129,-1.7359001735625235e-08,1.8958829261153195e-05,3.2313966335227305e-05,0.0012173667893495086,-0.0024714743363160535,1.032904908198745,0.07788170148610617,0.33225469589233403,-0.7684822426900233,0.12450871052742005,0.05781690473556519,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,52,2.6009,0.3322475276037138,-0.768482242748003,0.12450883949402147,0.057816929559455055,-0.00716828862026131,-5.797916611439981e-08,0.00012896660117202175,2.482388972941646e-05,0.004839133496649868,-0.007491142774480528,1.0916476124898467,0.7813130671577072,0.27599492073059084,-0.13499836123504472,-0.014867121148109435,0.06427660431861877,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,53,2.6508,0.2759877523166547,-0.1349983612211458,-0.014867137001535191,0.06427663383253801,-0.007168413936152133,1.3898823274094658e-08,-1.5853424719407927e-05,2.9513919264550925e-05,-0.0013327014520344912,-0.0020877622740252807,1.0359077482250891,0.15216327740511465,0.3264448642730713,-0.9321360091948605,0.17395723614692687,0.030348997020721434,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,54,2.7012,0.32643769610196327,-0.9321360092154688,0.1739574153156358,0.0303490095074741,-0.007168171108042314,-2.0607797232959954e-08,0.00017916870910781018,1.2486752201970804e-05,0.0063680338383891285,-0.01035850456711724,1.0853653488699968,0.9490831028801965,0.2859430551528931,-0.0693317371337141,0.14080860528945924,0.05209910531044006,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,55,2.751,0.2859358869019676,-0.06933173718812119,0.14080875369217427,0.05209912774663916,-0.007168250925493956,-5.440713458341361e-08,0.00014840271517820405,2.2436200054343798e-05,0.00966755671601095,-0.002498378626533601,1.0451960642227256,0.1659702180725837,0.33841991424560547,-0.8196365321915096,0.11537614803314208,0.04792746176719665,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,56,2.8012,0.3384127459371816,-0.8196365322421905,0.11537626710787752,0.04792748245231415,-0.007168308424001497,-5.0679836165984486e-08,0.00011907473583205655,2.068511813429487e-05,0.005368085823747563,-0.008419453584132349,1.0976729233404223,0.8299929581763951,0.2753954887390137,-0.14583865442248217,0.032213671875,0.04006410655975342,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,57,2.8509,0.2753883203287197,-0.14583865444202845,0.032213706103383366,0.04006412493039324,-0.007168410293965214,-1.9545117158904977e-08,3.422838354473133e-05,1.8370640569578177e-05,0.0020260180186624484,-0.0017144951635533225,1.035323931651142,0.1565806657063905,0.33754043579101567,-0.9585016784936732,0.1929376712322235,0.026973931789398192,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,58,2.901,0.33753326767452035,-0.9585016785016202,0.19293786860191808,0.026973942618180757,-0.007168116495226415,-7.946848750615798e-09,0.0001973696945397206,1.0828781404498744e-05,0.006940373416459179,-0.01152420346634303,1.0962219327235618,0.978819099013587,0.28954520225524905,-0.06493277757939166,0.15144032292366028,0.06634782028198243,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,59,2.951,0.28953803403247225,-0.06493277763591995,0.15144048258438314,0.06634784853129094,-0.007168222776850124,-5.652888860760002e-08,0.00015966072240121835,2.824930846554431e-05,0.010375943271156722,-0.0030000591316385163,1.0486607432457478,0.1779381215859702,0.33675761222839357,-0.8120059514900521,0.07936946010589599,0.05215565600395203,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,60,3.001,0.33675044386289804,-0.8120059515385851,0.07936954228832516,0.05215567902963958,-0.007168365495715006,-4.853144724723032e-08,8.218242934132441e-05,2.30256872053637e-05,0.002492003218469256,-0.005280170237610118,1.0964826330737032,0.8183666657167215,0.26405034065246585,-0.1301172238817958,-0.03183626153469086,0.08183241133689881,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,61,3.051,0.2640431722486463,-0.13011722384696267,-0.03183629579328162,0.08183244894893882,-0.007168403819388243,3.4833985726190725e-08,-3.425859005589384e-05,3.7612039989838946e-05,-0.0025768403109178743,-0.002548134312678466,1.0238906361176623,0.1610387681100396,0.3157552003860474,-0.8278798063912535,0.14307512712478637,0.044308030128479,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,62,3.101,0.3157480321374068,-0.8278798064359961,0.1430752757992133,0.04430804897504359,-0.0071682486405200046,-4.474298410358236e-08,0.0001486744271256424,1.884656345971309e-05,0.005606538202963727,-0.008396152438173576,1.0749987853822303,0.8414670000479513,0.2793708086013794,-0.12710056976890058,0.08549996724128724,0.031835980653762815,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,63,3.1509,0.2793636402435273,-0.1271005698040331,0.08550005766267788,0.03183599495269096,-0.007168357852115886,-3.513319000319695e-08,9.042139024507983e-05,1.4298928377894703e-05,0.005786775513534745,-0.0018626200444432132,1.0390902664750685,0.1578106606774633,0.3426177501678467,-0.9247544756672175,0.16419400234222412,0.04423612461090088,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,64,3.2011,0.34261058196992744,-0.924754475698442,0.1641941707778578,0.04423614288235278,-0.007168197919135431,-3.122467251308792e-08,0.00016843563372423575,1.827145112629939e-05,0.00564923131249943,-0.010063471977965047,1.1016353310460545,0.9412242368716675,0.2862004280090332,-0.09386981213445998,0.11861882472038268,0.042761686992645265,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,65,3.2509,0.28619325970886716,-0.09386981218475574,0.1186189497354544,0.0427617057472256,-0.007168300165974334,-5.02954060203111e-08,0.00012501507148319173,1.8754580305532472e-05,0.008103386380940446,-0.002265725305532849,1.0456696007830024,0.15780109768890288,0.3414778232574463,-0.8820917585252329,0.14547310123443602,0.04277704181671142,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,66,3.3013,0.34147065501239726,-0.8820917585651075,0.1454732507394878,0.04277705981329216,-0.007168245048856788,-3.987478697538882e-08,0.0001495050521065195,1.799658033913681e-05,0.005290419537672451,-0.008782037343470902,1.1006995942210984,0.8959899716417729,0.28327827453613286,-0.11572154822126451,0.08054372963905335,0.03810655374526978,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,67,3.3508,0.2832711061716636,-0.11572154826108194,0.08054381476343053,0.03810657087570757,-0.007168364469326471,-3.9817009506633704e-08,8.512437635229935e-05,1.7130438567946784e-05,0.005438314451980648,-0.0019745399708251993,1.0430188466899688,0.14700595042790887,0.3437351226806641,-0.9379783188362218,0.16710243072509764,0.03740247888565063,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,68,3.4008,0.34372795448961546,-0.9379783188622749,0.16710260186020776,0.03740249428608422,-0.0071681910486668995,-2.605141034949288e-08,0.0001711351096907194,1.540043371710685e-05,0.005828027748100364,-0.010159108636218127,1.1027287740210698,0.954482942114115,0.286467456817627,-0.08184607673761855,0.11741777787208557,0.048910357761383055,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,69,3.4508,0.2864602885158454,-0.08184607679388564,0.11741790173069333,0.04891037922489527,-0.007168301781588444,-5.626715387687912e-08,0.0001238586079811605,2.1463513150053975e-05,0.008028144747898171,-0.0023754715681968243,1.0459367315380699,0.15185945119216845,0.341259503364563,-0.8730084650610292,0.14586727080345155,0.04422151880264282,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,70,3.5013,0.3412523351206419,-0.8730084651018136,0.14586742075400227,0.044221537401058164,-0.007168243921117499,-4.078525432629036e-08,0.00014995055047590676,1.8598414537774218e-05,0.005348594159054835,-0.008786738831986957,1.1004750958995846,0.8871743820128423,0.28354108333587646,-0.12554805088311446,0.08122458500862122,0.0335935462474823,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,71,3.5507,0.2835339149720508,-0.12554805091880267,0.08122467078736495,0.03359356134563374,-0.0071683638257075905,-3.568815905580721e-08,8.577874387509042e-05,1.5098152118062037e-05,0.005485984417001887,-0.0018772758740852294,1.0432834489794836,0.15414090811350697,0.3433265209197998,-0.933824848638945,0.16475651321411133,0.04236321058273315,0.3,0.0,0.0,0.0
