view,repeat,step,t,pos_insertion,pos_axial,pos_large,pos_small,vel_insertion,vel_axial,vel_large,vel_small,tip_x,tip_y,tip_z,joint_dist,cmd_insertion,cmd_axial,cmd_large,cmd_small,goal_insertion,goal_axial,goal_large,goal_small
mid_esophageal_long_axis,1,1,0.1244,0.24999283157894736,0.0,0.0,0.0,-0.007168421052646772,0.0,0.0,0.0,0.0,0.0,1.0099928315789473,2.3565306526530674,0.19403784275054933,2.6428122090850787,0.1650220393180847,0.04501528830528259,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,2,0.1259,0.24999283157894736,0.0,0.0,0.0,-0.007168421052646772,0.0,0.0,0.0,0.0,0.0,1.0099928315789473,2.3565306526530674,0.19403784275054933,2.6428122090850787,0.1650220393180847,0.04501528830528259,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,3,0.1515,0.1940306745869479,2.642812209043698,0.16502221858375776,0.04501530782886398,-0.007168163601452044,-4.1380068550047525e-08,0.0001792656717870146,1.9523294696010544e-05,-0.009339685361701409,0.006881027149507227,0.9530447300313574,0.35035617841028044,0.25076668262481694,2.3154275276275764,0.1217656273841858,-0.12364500167369842,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,4,0.2016,0.2507595143511293,2.315427527696213,0.12176576045184717,-0.12364505611799004,-0.007168273687613085,6.863712059434119e-08,0.00013306765847717177,-5.444429108870352e-05,-0.009339685413232816,0.006881027184910512,0.9530447300054654,0.18489389188563185,0.22059361934661867,2.2060388932547363,0.1027705864906311,0.2724501933574677,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,5,0.2514,0.22058645111501382,2.206038893658858,0.1027707095884356,0.2724503141893111,-0.0071682316045957725,4.0412146450577064e-07,0.00012309780424592104,0.00012083184375399885,0.0033983963275297717,0.011262334083015513,0.9789329293114184,0.3370249806953963,0.29475600719451905,2.371129081466589,-0.21231180775165556,-0.3033349239349365,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,6,0.3013,0.29474883928476053,2.3711290835061294,-0.21231205767247469,-0.3033350417883445,-0.007167909758680852,2.039539612134943e-06,-0.0002499208196976847,-0.00011785340706806652,0.003398396327542577,0.011262334083024812,0.9789329293114108,0.3706008921554961,0.25371363162994387,1.7082411551922614,0.1655175132751465,-0.06405789170265197,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,7,0.3513,0.25370646344741776,1.7082411552421712,0.1655176901686879,-0.06405791900531232,-0.007168182526062712,4.990994606731504e-08,0.00017689354216362624,-2.730266070674004e-05,-0.003797965162551195,0.011105948193078289,1.0126789826720664,0.6732266596285467,0.27462425231933596,2.426912277837769,0.0028511286735534666,0.32971881852149965,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,8,0.402,0.2746170840288106,2.426912277859832,0.0028511321806190537,0.3297189642983449,-0.007168290525481553,2.2063739886669792e-08,3.5070496325048813e-06,0.00014577684519694728,-0.003797965162479917,0.01110594819350765,1.0126789826720166,0.33822413862282974,0.2948724031448364,2.28891130650339,-0.09988650112152099,-0.30333445580005647,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,9,0.4511,0.29486523492458117,2.2889113071697476,-0.09988661988115677,-0.3033345857756286,-0.0071682202550329985,6.663572244522515e-07,-0.00011875963076169627,-0.0001299755696870763,-0.003384791114343675,-0.01201541623672008,1.0529263841202152,0.3263686049193558,0.24744277000427248,2.2968575966296982,0.17004849715232848,0.1838069812774658,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,10,0.5011,0.24743560187923042,2.296857596835714,0.1700486875014171,0.18380705868558067,-0.007168125041956082,2.0601430978444387e-07,0.00019034908730778964,7.74081117246258e-05,-0.0033847911151389685,-0.012015416238926964,1.0529263841191023,0.26260698914051167,0.20396649837493896,3.0639348762030827,0.3257054045677185,0.2849780445098877,0.3,2.356,0.0,0.0
