view,repeat,step,t,pos_insertion,pos_axial,pos_large,pos_small,vel_insertion,vel_axial,vel_large,vel_small,tip_x,tip_y,tip_z,joint_dist,cmd_insertion,cmd_axial,cmd_large,cmd_small,goal_insertion,goal_axial,goal_large,goal_small
mid_esophageal_4chamber,1,1,0.3672,0.0,1.5708000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.5991912455988497,0.22567524909973147,0.3974703012391692,0.8018135579109191,-0.27750605006217954,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,2,0.6676,0.22566808647721132,0.397470285908887,0.8018145705097712,-0.2775061163699606,-0.0071626225201186985,-1.5330282423156866e-05,0.0010125988527596654,-6.630777854258275e-05,0.04178300699939038,0.027940333176247407,0.9634151821502654,0.9399064377122645,0.16328140497207644,-1.0622936798357119,1.489981568813324,0.029218170404434203,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,3,1.0011,0.16327424426118614,-1.0622936810322363,1.4899825327069562,0.029218174619698445,-0.007160710890193032,-1.196523643318314e-06,0.0009638936328633513,4.215263972342684e-06,0.033069295141425856,-0.06142847858550608,0.8589238484330952,1.835228445328622,0.32736043930053715,-0.48472781728209874,0.6857067449569701,-0.1895031528711319,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,4,1.3346,0.32735327421082483,-0.4847278251092176,0.6857074024092276,-0.18950317887912682,-0.007165089712504337,-7.82711776038159e-06,0.0006574522578560711,-2.6007996050540194e-05,0.0419403005189545,-0.014635859167722887,1.0710463163966486,0.8612870384310155,0.35478057861328127,-0.13850393427337565,0.6434409064292907,0.16050041813850402,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,5,1.6679,0.3547734131361948,-0.13850392858885238,0.6434415186185998,0.16050044380605666,-0.007165477086606358,5.684523348367248e-06,0.0006121893086156755,2.566755258447747e-05,0.04055495303353568,-0.011300726678402545,1.1004160277796238,0.6796770154752073,0.33839168548583987,0.01106818071415338,-0.13751714894771574,0.13151388087272645,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,6,2.0019,0.3383845172439964,0.011068180737721228,-0.13751729415676253,0.13151393635251996,-0.0071682418435243265,2.3568003910859928e-08,-0.0001452090476923757,5.547979385432283e-05,-0.009503082194081644,-0.00469519770040995,1.0974242852869813,0.19442941504831449,0.21541373729705812,-0.1457549521016588,0.10619695930480957,0.0005587657928466797,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,7,2.3349,0.21540656897395377,-0.14575495210241604,0.10619707443334145,0.0005587660471881861,-0.007168323104280754,-7.586320296868882e-10,0.00011512853196565597,2.543410256266853e-07,0.007338313381738345,-0.0010970011847372938,0.9750122107183068,0.19919509399789995,0.32820448875427244,-0.8303575448904359,0.16365677075386048,0.05840731644630432,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,8,2.6679,0.32819732055834605,-0.8303575449291376,0.1636569400561315,0.05840734069172715,-0.007168195926396823,-3.870163977951895e-08,0.00016930227097797769,2.424542297028494e-05,0.006179174844921892,-0.009789914439025707,1.0872030998455002,0.8488131436203322,0.28551611900329593,-0.1530595244349878,0.1251560474395752,0.00715703330039978,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,9,3.0014,0.28550895071405813,-0.15305952444396492,0.125156178941458,0.007157036426312935,-0.007168289237769007,-8.97778690570402e-09,0.0001315018827040831,3.125913280966522e-06,0.008597622113851976,-0.0015797787494278397,1.0449605341731438,0.19837464764947693,0.33943791389465333,-0.8668429558542515,0.13404742684364318,0.04736495089530945,0.3,0.0,0.0,0.0
mid_esophageal_4chamber,1,10,3.3347,0.33943074562428666,-0.8668429559015169,0.1340475649378655,0.047364971033746706,-0.00716827036659867,-4.726583119270054e-08,0.00013809422221405478,2.0138437407216146e-05,0.004788433768964467,-0.008199982029723602,1.098763879809269,0.8793086398093478,0.28045077323913575,-0.12530930265257806,0.06635137810707092,0.037506404829025265,0.3,0.0,0.0,0.0
mid_esophageal_2chamber,1,1,0.3343,-7.16842105263904e-06,-9.43689570931383e-16,3.0531133177191805e-16,0.0,-0.007168421052635086,4.695050602786446e-36,-1.491917864338201e-18,-4.333658603181965e-20,2.1371793224034264e-17,-1.1863728457425373e-33,0.7599928315789473,1.5993890399474482,0.0006543993949890137,1.2131226404101902,1.028124190235138,-0.23111369619369507,0.3,1.571,0.0,0.0
mid_esophageal_2chamber,1,2,0.6679,0.0006472370883961612,1.213122629693248,1.0281250872841987,-0.2311137124123226,-0.007162306592961615,-1.071694376812633e-05,0.0008970490608707355,-1.6218627493959492e-05,0.013197126912255611,0.05820999548526927,0.7263164310365533,1.1524508805188332,0.22414124011993408,-0.4354580471469798,1.3037809202671051,0.17494406447410582,0.3,1.571,0.0,0.0
mid_esophageal_2chamber,1,3,1.0009,0.2241340801492259,-0.4354580410856157,1.303782017388908,0.17494407372394338,-0.007159970708246839,6.061364733207316e-06,0.0010971218039244903,9.249837228011556e-06,0.05818137771194246,-0.03378740457021038,0.9324628131300334,2.400433812091004,0.27196123600006106,1.707327358043228,0.31399379339218136,-0.13493089098930358,0.3,1.571,0.0,0.0
mid_esophageal_2chamber,1,4,1.3345,0.27195406842006065,1.7073273571587197,0.31399412712402164,-0.1349309371434967,-0.007167580000423305,-8.845072608611076e-07,0.00033373183964154323,-4.6154193217486335e-05,-0.007593742959231109,0.020680828425974233,1.0282290217008043,0.36901272641315,0.1872025489807129,1.7013502258716813,-0.03569912331104279,0.10232492208480835,0.3,1.571,0.0,0.0
mid_esophageal_2chamber,1,5,1.6679,0.18719538058471913,1.7013502259179933,-0.03569916321179158,0.10232497047322309,-0.007168395993955484,4.631194027576615e-08,-3.990074865360044e-05,4.838841516616746e-05,0.0038691037727215136,-0.002005248442671368,0.9469678247343014,0.20361948186425186,0.22105953693389893,1.5331576214374545,-0.08008748538494109,-0.04843669888973236,0.3,1.571,0.0,0.0
mid_esophageal_long_axis,1,1,0.3343,-7.16842105263904e-06,4.559377449442722e-16,1.942890293094024e-16,1.1102230246251565e-16,-0.007168421052635087,5.555673665196508e-36,-1.641262185824119e-18,1.0204863314897019e-19,1.3600232051658172e-17,-3.885780586188042e-18,0.7599928315789473,2.375024273792589,0.05397118330001832,3.0347547865866527,0.005128698492050171,-0.4567816729545593,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,2,0.6677,0.0539640151385419,3.0347547864690427,0.005128705713943499,-0.4567818857119613,-0.007168161476345402,-1.1760971935307427e-07,7.2218936347938645e-06,-0.00021275740242180575,-0.001984801769736547,-0.015312838468198703,0.8103748202892782,0.8543522462885312,0.2921238660812378,2.401780983704208,-0.8305560096502304,-0.43947753524780275,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,3,1.0008,0.2921167028620322,2.4017810073549195,-0.8305569070703416,-0.43947760814174985,-0.007163219205566503,2.3650712895900755e-05,-0.0008974201119324877,-7.289394713962305e-05,0.026319094415087434,-0.044184294222980335,1.0270860238320434,0.940809965374752,0.23117752075195314,2.43193666412934,0.6173405143260956,0.22387277312278747,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,4,1.3343,0.23117035531542798,2.4319366714348756,0.6173411573386964,0.2238728183739136,-0.007165436525060705,7.305535548379114e-06,0.0006430126007820192,4.525112677356742e-05,-0.02529211291033418,0.03196725528889843,0.9775375779562994,0.6646300033905881,0.20199987888336182,3.0466551219176714,-0.28761102232933045,0.4274595766067505,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,5,1.6678,0.2019927114624422,3.0466551145322174,-0.2876113974490867,0.42745973367084833,-0.007167420919671237,-7.385453006443407e-06,-0.0003751197565291637,0.00015706409803825576,0.02025310224839685,0.012646673260854828,0.9560975230012556,0.8672093494010334,0.27741050720214844,1.5048003237621828,-0.12683047227859498,-0.11398962614536286,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,6,2.001,0.2774033389348531,1.5048003236895156,-0.12683060878112562,-0.11398967580435225,-0.007168267295334653,-7.266723218532278e-08,-0.00013650253078993654,-4.965899024388196e-05,-0.004554371292789354,-0.008543875366189495,1.0366157648931438,0.8684072475262621,0.30361609458923344,2.206594661684722,0.01872689323425293,0.1509347372531891,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,7,2.3343,0.30360892619952873,2.2065946616656573,0.01872691356070566,0.15093480539176063,-0.007168389704569746,-1.9065482407847834e-08,2.0326452127335094e-05,6.813857235414932e-05,0.0034603848090958376,0.004173764219251639,1.0631988051877654,0.21322990465990413,0.2569421768188477,2.52966427316224,0.000311590576171875,-0.030910103487968445,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,8,2.6676,0.2569350083990187,2.5296642731623993,0.0003115909096992331,-0.030910117807226745,-0.007168419829039617,1.5962190053872658e-10,3.3352705488733684e-07,-1.4319257088525901e-05,-0.0006392181325344866,-0.0008728753227238342,1.016918286213726,0.18157479380786504,0.25747764110565186,2.3048623098524197,0.18266098709106446,0.09836056866645813,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,9,3.001,0.25747047298126324,2.3048623098404426,0.18266118338195925,0.0983606097274422,-0.007168124388512819,-1.1976761789502933e-08,0.0001962908953347853,4.1060984137076455e-05,-0.0059454383778679756,0.011720218578823301,1.0161395792036603,0.21786174855569365,0.18521780967712403,2.9413677140116614,0.23129383449554444,0.15479834804534912,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,10,3.3342,0.1852106417587005,2.941367714354267,0.23129409458725936,0.15479841085967816,-0.00716791842346374,3.426023865550839e-07,0.0002600917148389536,6.281432905874373e-05,-0.014558736634351043,0.008460950286397224,0.9429392173851323,0.6582487857713146,0.2684938669204712,2.5159434591666914,-0.050435822081565856,-0.2661596777200699,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,11,3.6676,0.26848669860926266,2.5159434593199497,-0.05043588130104182,-0.2661597964360814,-0.007168311208519618,1.5325848230236173e-07,-5.921947587237244e-05,-0.00011871601195332892,-0.0025810504919691764,-0.00949251210330514,1.0271668355767554,0.3161642195209397,0.26279759407043457,2.298915887257193,0.21188833293914794,0.19867775387763978,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,12,4.0012,0.26279042608829456,2.2989158878297773,0.21188856951108404,0.1986778331875767,-0.0071679821400043265,5.725833779133523e-07,0.00023657193667698737,7.930993681303057e-05,-0.004543924058552462,0.015477509790090781,1.0205518016122215,0.298350122410763,0.19639474153518677,3.0755760526705234,0.2839940249919891,0.33826396536827086,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,13,4.3343,0.19638757399867618,3.0755760568010775,0.2839943759382496,0.3382640911208936,-0.007167536510521702,4.130555297887916e-06,0.00035094626054463696,0.00012575262281793308,-0.018250008178201417,0.01284666433872909,0.9516797188514223,0.8506471872931031,0.28800218105316167,2.814472374094265,-0.5231373579025268,-0.10900183625221252,0.3,2.356,0.0,0.0
mid_esophageal_long_axis,1,14,4.6675,0.2879950147218252,2.814472376511553,-0.5231378785073291,-0.10900186075283319,-0.007166331336362849,2.4172874038820297e-06,-0.0005206048026320151,-2.4500620812681684e-05,0.0317958488247468,-0.01480939145871025,1.0384529803292757,0.7041986120920785,0.32104120254516605,1.8401930890056615,-0.014304235768318177,-0.04452786626815796,0.3,2.356,0.0,0.0
